id,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,neighbourhood_cleansed,listing_id,polarity,price,minimum_nights,maximum_nights,host_is_superhost
979442340784422433,9,4.44,4.56,4.56,4.89,4.67,4.11,4.33,Toshima Ku,9.794423407844224e+17,0.56862,"20,238.00",1,365,False
979540644925223937,4,4.5,4.5,4.25,4.5,4.5,4.75,4.5,Suginami Ku,9.79540644925224e+17,0.8504,"6,000.00",1,365,False
981471951854645328,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nerima Ku,9.814719518546454e+17,0.7163,"7,329.00",1,3,False
981579824619792407,4,4.5,4.75,4.75,4.75,4.5,4.5,4.75,Shinjuku Ku,9.815798246197924e+17,0.82255,"20,000.00",1,1125,False
981620893781094762,4,4.5,4.75,4.0,5.0,4.75,4.75,4.5,Shibuya Ku,9.816208937810948e+17,0.91135,"16,200.00",1,365,False
981641577716346846,6,4.17,4.5,4.0,4.17,4.5,4.17,4.33,Itabashi Ku,9.816415777163469e+17,0.68625,"12,414.00",2,365,
981697497357182821,7,4.86,4.86,5.0,4.86,4.71,4.86,4.57,Shinjuku Ku,9.816974973571828e+17,0.9042999999999999,"38,143.00",1,365,False
981702872109539348,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Taito Ku,9.817028721095393e+17,0.6114,"14,129.00",1,365,False
981719033636733761,2,5.0,5.0,5.0,5.0,5.0,4.5,4.5,Taito Ku,9.817190336367338e+17,0.4404,"14,129.00",1,365,False
981746969820347174,4,4.75,5.0,5.0,4.75,5.0,4.75,5.0,Shinjuku Ku,9.817469698203471e+17,0.7667,"24,266.00",2,90,False
982207500628771912,5,5.0,5.0,5.0,5.0,5.0,5.0,4.8,Sumida Ku,9.82207500628772e+17,0.9933,"50,893.00",1,365,True
982220185485484094,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sumida Ku,9.82220185485484e+17,0.4136,"39,357.00",1,365,True
982220281014147519,7,5.0,4.86,5.0,5.0,5.0,5.0,4.57,Sumida Ku,9.822202810141475e+17,0.84232,"30,536.00",1,365,True
982223810396132762,6,5.0,5.0,5.0,5.0,5.0,5.0,4.5,Sumida Ku,9.822238103961327e+17,0.6997,"31,214.00",1,365,True
982224112786942545,7,4.71,4.71,4.86,5.0,5.0,5.0,4.71,Sumida Ku,9.822241127869426e+17,0.7384666666666666,"29,179.00",1,365,True
982224621270625403,10,4.6,4.7,4.6,4.8,4.9,4.9,4.6,Sumida Ku,9.822246212706254e+17,0.80328,"31,214.00",1,365,True
982224760781385439,11,4.64,4.64,4.64,4.64,4.91,4.73,4.55,Sumida Ku,9.822247607813855e+17,0.86852,"31,214.00",1,365,True
982384493808937092,11,5.0,5.0,4.91,5.0,5.0,5.0,5.0,Itabashi Ku,9.823844938089371e+17,0.6786666666666666,"44,614.00",3,30,True
982386832770692923,5,4.0,4.2,4.0,5.0,5.0,4.8,4.6,Taito Ku,9.823868327706929e+17,0.8578,"40,143.00",1,365,False
979720130955623769,7,4.57,4.57,4.43,4.86,4.86,4.86,4.43,Shibuya Ku,9.797201309556238e+17,0.78738,"28,714.00",1,365,False
979762563817632161,5,4.0,3.8,3.4,4.6,4.8,4.4,4.4,Shibuya Ku,9.797625638176321e+17,0.1981,"35,914.00",1,365,False
979892087569223701,2,4.0,3.5,3.5,4.5,4.0,4.0,4.5,Shinjuku Ku,9.798920875692237e+17,0.64215,"70,000.00",1,365,False
982454082585756718,6,4.5,4.5,4.17,4.83,5.0,4.5,4.83,Ota Ku,9.824540825857567e+17,0.8542,"43,371.00",2,365,False
979980408795840147,4,5.0,4.75,5.0,4.75,5.0,5.0,4.5,Taito Ku,9.799804087958401e+17,0.55475,0,2,730,False
979980532825466925,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Hino Shi,9.799805328254669e+17,0.9104000000000001,"59,800.00",3,365,False
980064069970605230,5,4.8,4.8,4.8,5.0,5.0,4.8,4.8,Taito Ku,9.800640699706052e+17,0.8026,"17,799.00",1,365,False
980084308167821201,4,4.5,4.5,5.0,5.0,5.0,4.75,4.5,Taito Ku,9.800843081678212e+17,0.4019,"21,000.00",2,60,False
982932248680664217,11,3.64,4.09,4.27,4.64,4.18,4.18,3.73,Nakano Ku,9.829322486806642e+17,0.915225,"11,429.00",1,365,False
982951659880835990,8,4.5,4.75,4.0,4.75,4.75,4.25,4.5,Suginami Ku,9.82951659880836e+17,0.2267,"20,000.00",1,365,False
983000310200109174,9,4.9,4.9,5.0,4.5,5.0,4.9,5.0,Toshima Ku,9.830003102001092e+17,0.9189666666666666,"20,571.00",3,30,True
983003929298320467,17,5.0,4.83,4.94,4.61,4.89,4.56,5.0,Setagaya Ku,9.830039292983205e+17,0.64242,"19,571.00",2,1125,False
980169748652305418,9,3.56,4.11,3.44,4.78,4.56,4.78,3.89,Shinjuku Ku,9.801697486523054e+17,0.45554285714285714,"8,500.00",1,30,False
984118812844906741,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Edogawa Ku,9.841188128449068e+17,0.784,"15,800.00",1,365,False
983031277017558192,9,3.89,4.11,4.33,4.44,4.22,4.44,4.11,Nakano Ku,9.830312770175581e+17,0.4881666666666667,"11,000.00",1,365,False
983044367461095304,8,4.63,4.25,5.0,4.75,4.38,4.25,4.38,Nakano Ku,9.830443674610953e+17,0.5126,"18,143.00",1,365,False
984339100488641054,5,4.6,4.6,4.2,4.8,4.2,4.6,4.4,Taito Ku,9.84339100488641e+17,0.80855,"5,500.00",1,365,False
984408999046766651,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Toshima Ku,9.844089990467666e+17,0.8371,"19,238.00",1,365,False
983052613197217920,11,4.55,4.5,4.7,4.7,4.3,4.6,4.6,Nakano Ku,9.830526131972179e+17,0.7464999999999999,"16,143.00",1,365,False
983140556960159432,8,4.25,4.25,4.25,4.5,4.38,4.63,4.0,Bunkyo Ku,9.831405569601595e+17,0.5428200000000001,"21,800.00",2,365,False
984458557997768943,3,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Shibuya Ku,9.84458557997769e+17,0.8883,"13,177.00",1,365,False
984468456195497325,6,4.33,4.33,4.0,4.83,4.5,4.5,4.17,Toshima Ku,9.844684561954973e+17,0.488325,"49,143.00",2,365,False
984501091168411363,1,4.0,5.0,5.0,5.0,5.0,5.0,4.0,Shibuya Ku,9.845010911684114e+17,-0.4215,"53,400.00",1,365,False
983593972452688085,6,4.33,4.17,4.17,5.0,4.83,4.17,4.17,Sumida Ku,9.835939724526881e+17,0.55456,"40,000.00",1,1125,False
983603256957689024,4,5.0,5.0,5.0,4.5,5.0,5.0,4.75,Meguro Ku,9.836032569576891e+17,0.9360999999999999,"14,286.00",1,365,False
983623332297300412,5,4.8,4.6,4.2,4.6,4.4,4.4,4.2,Koto Ku,9.836233322973004e+17,0.4404,"29,700.00",2,90,False
984599881954128242,10,4.7,4.67,4.56,4.78,4.89,4.67,4.78,Machida Shi,9.845998819541283e+17,0.9343,"5,057.00",1,365,False
984627665637909707,8,5.0,5.0,5.0,5.0,5.0,4.88,4.75,Taito Ku,9.846276656379098e+17,0.72685,"53,957.00",2,730,False
984637317136641344,4,4.25,4.0,4.5,4.75,4.25,4.75,4.25,Suginami Ku,9.846373171366413e+17,0.5420666666666667,"18,857.00",3,365,False
984649824651184348,1,3.0,5.0,5.0,5.0,4.0,3.0,4.0,Suginami Ku,9.846498246511844e+17,0.3876,"19,429.00",3,365,False
985007444734505085,1,4.0,4.0,4.0,5.0,4.5,4.0,4.0,Nerima Ku,9.850074447345051e+17,-0.3103,"15,350.00",3,365,True
985055320136866516,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.850553201368666e+17,0.9125,"5,500.00",1,365,False
985062048935152759,7,4.86,4.86,4.71,5.0,5.0,5.0,4.86,Shinagawa Ku,9.850620489351528e+17,0.92015,"18,237.00",2,90,False
985114973475113652,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shibuya Ku,9.851149734751136e+17,0.9237,"25,000.00",3,100,True
985118395946350579,11,4.82,4.91,4.82,5.0,5.0,4.82,4.73,Shinjuku Ku,9.851183959463506e+17,0.8718600000000001,"27,143.00",2,365,False
985165386189166580,7,4.14,4.29,4.43,4.43,4.0,4.29,4.0,Shinjuku Ku,9.851653861891666e+17,0.933,"20,000.00",1,1125,False
985205087605437049,20,4.2,4.42,4.16,4.32,4.68,4.53,4.32,Shinjuku Ku,9.85205087605437e+17,0.7204181818181818,"11,571.00",1,365,False
985254212245991802,6,5.0,4.86,5.0,4.86,4.86,4.71,5.0,Setagaya Ku,9.852542122459918e+17,0.6429999999999999,"24,241.00",2,365,False
985383245452973098,8,4.38,4.63,4.63,4.63,4.88,4.5,4.5,Taito Ku,9.85383245452973e+17,0.927,"13,129.00",1,365,False
983649235932943609,9,4.8,4.8,5.0,5.0,5.0,4.8,4.6,Shinagawa Ku,9.836492359329436e+17,0.9605666666666667,"22,000.00",1,1125,False
983669062393368424,4,5.0,4.75,5.0,4.75,4.75,4.75,4.5,Koto Ku,9.836690623933684e+17,0.7445666666666666,"16,000.00",2,90,False
983680984675165196,4,4.0,4.0,3.75,4.25,4.25,4.25,3.75,Koto Ku,9.836809846751652e+17,0.4215,"18,321.00",2,90,False
985408194972930224,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.854081949729302e+17,0.9168,"20,000.00",1,365,False
985654144599814846,11,5.0,4.91,4.91,4.73,5.0,4.91,4.64,Setagaya Ku,9.856541445998148e+17,0.8573166666666667,"20,194.00",1,50,False
985654149947547481,13,4.92,4.92,5.0,4.92,4.92,4.92,4.85,Setagaya Ku,9.856541499475475e+17,0.8007,"17,537.00",1,50,False
985723490074440387,2,4.5,4.5,5.0,5.0,5.0,4.5,5.0,Shibuya Ku,9.857234900744404e+17,0.8329,"21,500.00",1,365,False
985727211751619585,4,3.75,3.5,4.0,4.5,4.0,4.25,4.5,Shinjuku Ku,9.857272117516196e+17,0.6486,"8,500.00",1,30,False
985734923911238494,9,5.0,5.0,5.0,5.0,5.0,5.0,4.78,Shibuya Ku,9.857349239112385e+17,0.9212,"92,857.00",2,365,True
985742736296850683,12,4.92,4.92,5.0,5.0,4.92,4.58,4.75,Bunkyo Ku,9.857427362968507e+17,0.7937333333333333,"47,857.00",2,365,False
985750479513981996,3,4.25,4.5,5.0,4.0,4.75,4.5,4.75,Shibuya Ku,9.85750479513982e+17,0.8571,"33,600.00",1,365,False
983702070507068203,2,5.0,5.0,4.5,4.0,5.0,4.5,4.0,Shibuya Ku,9.837020705070682e+17,0.7841,"35,143.00",1,365,False
983720537096653205,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Toshima Ku,9.837205370966532e+17,0.8655,"12,143.00",1,365,False
983725188537846166,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Toshima Ku,9.837251885378461e+17,0.6566,"12,143.00",1,365,False
983725830816610141,4,4.5,4.75,4.75,4.5,4.75,4.5,4.5,Koto Ku,9.837258308166102e+17,0.4767,"20,957.00",2,90,False
983732407351882565,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Toshima Ku,9.837324073518826e+17,0.0,"15,786.00",1,365,False
983738146079678808,2,4.5,4.5,4.5,4.5,4.0,4.5,4.5,Toshima Ku,9.837381460796788e+17,0.7959,"15,786.00",1,365,False
983749587074338637,2,3.5,4.0,2.5,5.0,4.0,5.0,3.5,Arakawa Ku,9.837495870743387e+17,-0.4404,"40,635.00",1,365,False
985754292847511801,1,4.0,4.0,4.0,5.0,5.0,4.0,4.0,Shinjuku Ku,9.857542928475118e+17,0.6872,"8,000.00",1,30,False
985754473463017731,5,4.4,4.8,5.0,4.8,4.0,4.6,4.6,Shinjuku Ku,9.857544734630177e+17,0.1385,"13,177.00",1,365,False
983773486515874228,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sumida Ku,9.837734865158742e+17,0.9741,"40,000.00",1,1125,False
983826416652606147,21,4.1,4.0,3.95,4.1,4.65,4.65,4.15,Shinjuku Ku,9.838264166526062e+17,0.83279375,"9,929.00",1,365,False
983841883906565028,7,4.86,4.71,4.86,4.71,5.0,4.71,5.0,Shinjuku Ku,9.83841883906565e+17,0.75438,"25,143.00",2,365,True
983855546694241957,3,4.75,4.75,5.0,5.0,5.0,4.75,4.75,Kita Ku,9.838555466942419e+17,0.8418666666666667,"15,171.00",2,365,False
983858434210781431,10,4.3,4.6,3.9,4.4,4.4,4.8,4.6,Ota Ku,9.838584342107814e+17,0.8349833333333333,"13,571.00",5,365,False
983875227408200633,3,5.0,5.0,4.67,5.0,5.0,4.67,4.67,Taito Ku,9.838752274082006e+17,0.6908,"24,770.00",2,730,False
985765893177375007,9,5.0,4.89,5.0,4.22,5.0,4.78,4.67,Shinjuku Ku,9.85765893177375e+17,0.8024000000000001,"12,882.00",1,365,False
985767546030633262,5,4.6,5.0,4.8,4.8,4.8,4.8,4.8,Shinjuku Ku,9.857675460306332e+17,0.636525,"13,177.00",1,365,False
985769005451990525,9,4.89,4.89,5.0,4.0,5.0,4.89,5.0,Shinjuku Ku,9.857690054519905e+17,0.7883249999999999,"12,882.00",1,365,False
985770349264850668,3,5.0,5.0,5.0,5.0,5.0,4.67,5.0,Shinjuku Ku,9.857703492648507e+17,0.8397666666666667,"12,882.00",1,365,False
985772381486763219,5,4.8,4.8,4.8,4.8,4.8,4.4,4.4,Shinjuku Ku,9.857723814867633e+17,0.7913666666666668,"13,177.00",1,365,False
985773652900529146,7,4.71,4.5,4.83,4.5,4.67,4.83,4.33,Shinjuku Ku,9.857736529005292e+17,0.428175,"12,882.00",1,365,False
985775038393562367,6,4.33,4.67,4.83,4.33,4.5,4.67,4.5,Shinjuku Ku,9.857750383935624e+17,0.8759,"18,594.00",1,365,False
985814105394519654,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.858141053945197e+17,0.8649,"43,000.00",2,365,True
985820323400990438,3,5.0,5.0,4.67,5.0,5.0,4.33,5.0,Itabashi Ku,9.858203234009905e+17,0.8248666666666665,"11,454.00",2,365,
985897563355894879,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shibuya Ku,9.858975633558949e+17,0.9435,"10,000.00",1,365,False
983919040982390253,3,4.67,5.0,4.67,5.0,4.67,4.67,4.67,Shibuya Ku,9.839190409823903e+17,0.8922666666666667,"11,286.00",3,60,True
983931245337342034,11,4.73,4.91,4.82,4.82,5.0,4.91,4.64,Taito Ku,9.839312453373421e+17,0.9403166666666666,"38,286.00",2,365,True
983942367468748878,8,4.63,4.63,5.0,4.75,5.0,4.5,4.38,Taito Ku,9.839423674687489e+17,0.8607,"20,143.00",1,365,True
983945302460684709,10,4.8,5.0,5.0,4.89,5.0,4.89,4.89,Taito Ku,9.839453024606847e+17,0.8402833333333333,"17,571.00",1,365,True
983948131624892820,9,4.78,4.38,4.88,4.88,4.88,5.0,4.63,Suginami Ku,9.839481316248928e+17,0.8201666666666667,"18,857.00",1,365,True
983950683491337890,7,5.0,5.0,5.0,5.0,5.0,5.0,4.86,Suginami Ku,9.839506834913379e+17,0.5878,"18,857.00",1,365,True
985916412495048873,13,5.0,5.0,4.85,5.0,5.0,5.0,4.92,Shibuya Ku,9.859164124950488e+17,0.7063888888888888,"25,200.00",1,365,False
985919839328993127,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Kita Ku,9.859198393289932e+17,0.8741,"13,430.00",1,365,False
983960699689056663,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Sumida Ku,9.839606996890566e+17,0.6364666666666666,"52,236.00",2,300,False
985972190048477039,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Kita Ku,9.85972190048477e+17,0.9878,"13,057.00",1,365,False
985997407149091243,3,5.0,4.67,4.67,4.33,4.67,4.33,4.33,Koto Ku,9.859974071490912e+17,0.80145,"39,771.00",1,365,False
988674136011086528,7,4.86,5.0,5.0,5.0,4.86,4.86,4.71,Setagaya Ku,9.886741360110866e+17,0.46776666666666666,"25,000.00",1,50,False
988773960662696936,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Kita Ku,9.88773960662697e+17,0.53765,"41,314.00",1,365,False
989097288998056101,4,4.5,4.5,4.75,4.5,4.75,4.5,4.5,Shinjuku Ku,9.890972889980561e+17,0.7017000000000001,"36,143.00",4,365,False
989303702018375391,3,4.0,4.0,4.5,4.5,4.5,4.0,4.5,Koto Ku,9.893037020183754e+17,0.4404,"3,143.00",1,365,False
989307186684584487,10,4.45,4.36,4.45,4.55,4.45,4.36,4.36,Koto Ku,9.893071866845844e+17,0.6732,"3,143.00",1,365,False
989314750841244527,5,4.4,4.4,4.4,4.4,4.8,4.0,4.6,Koto Ku,9.893147508412445e+17,0.6581666666666667,"3,143.00",1,365,False
989316334084585437,8,5.0,5.0,5.0,4.88,5.0,4.63,4.88,Koto Ku,9.893163340845855e+17,0.6912,"3,143.00",1,365,False
989371479641705339,11,5.0,5.0,5.0,5.0,5.0,4.91,4.91,Shinjuku Ku,9.893714796417053e+17,0.8501500000000001,"172,286.00",3,60,True
986000277854347959,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.860002778543479e+17,0.8777,"14,429.00",1,365,False
986006976495204496,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.860069764952045e+17,0.8126,"14,429.00",1,365,False
986009851110339345,2,5.0,4.0,4.5,4.5,4.5,4.5,4.5,Taito Ku,9.860098511103393e+17,0.8016,"14,429.00",1,365,False
986011204116209947,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.860112041162099e+17,0.6486,"14,129.00",1,365,False
986014154605679113,4,4.75,4.75,5.0,4.75,4.0,5.0,4.25,Taito Ku,9.860141546056791e+17,0.6081333333333333,"14,429.00",1,365,False
986104471785930330,11,5.0,5.0,5.0,5.0,5.0,5.0,4.92,Shinagawa Ku,9.861044717859304e+17,0.93955,"14,429.00",1,365,True
986508022048338321,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.865080220483383e+17,0.7355,"33,339.00",1,365,True
986521012672860882,6,4.83,4.83,4.83,5.0,4.67,4.83,4.83,Shinjuku Ku,9.865210126728609e+17,0.8839,"101,429.00",2,365,False
989374480850014681,15,5.0,4.93,5.0,4.73,5.0,4.93,5.0,Shibuya Ku,9.893744808500147e+17,0.6458222222222223,"32,857.00",1,180,False
989445879229468083,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Taito Ku,9.89445879229468e+17,0.6369,"21,000.00",2,60,False
989474698924221794,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.894746989242218e+17,0.765,"8,000.00",1,30,False
986551278601725483,1,1.0,3.0,3.0,3.0,3.0,3.0,3.0,Shibuya Ku,9.865512786017254e+17,0.7003,"36,086.00",1,365,True
986648569036495109,11,5.0,4.92,4.92,5.0,5.0,4.83,4.83,Sumida Ku,9.866485690364951e+17,0.8174333333333333,"43,714.00",1,365,True
986699026887586145,4,5.0,4.75,5.0,5.0,5.0,4.5,4.75,Katsushika Ku,9.866990268875862e+17,0.9758,"24,857.00",1,365,False
989491073799578967,3,4.0,4.67,4.0,4.33,4.67,5.0,4.33,Shinjuku Ku,9.89491073799579e+17,0.7695666666666666,"12,000.00",1,30,False
989532060241981264,2,4.5,4.0,4.5,4.5,4.5,4.5,4.5,Minato Ku,9.895320602419813e+17,0.9168,"21,660.00",1,90,True
989550577905051942,4,5.0,4.75,4.75,5.0,5.0,5.0,4.75,Shinjuku Ku,9.895505779050519e+17,0.8975500000000001,"27,286.00",1,365,False
989556043189989765,5,5.0,4.8,4.6,5.0,4.8,4.4,4.6,Taito Ku,9.895560431899898e+17,0.9697999999999999,"52,857.00",2,365,
989557798011661284,4,5.0,5.0,4.75,4.0,4.0,5.0,5.0,Minato Ku,9.895577980116613e+17,0.86585,"22,485.00",1,90,True
986769294944746795,9,5.0,5.0,4.78,5.0,5.0,5.0,4.89,Shibuya Ku,9.867692949447468e+17,0.9137600000000001,"67,900.00",2,90,False
986927520569208747,5,4.8,5.0,4.8,4.8,5.0,4.8,4.6,Shinjuku Ku,9.869275205692087e+17,0.9724,"56,667.00",2,365,True
987220321755367238,6,4.57,4.43,4.71,5.0,4.86,4.86,4.57,Sumida Ku,9.872203217553673e+17,0.8367333333333334,"22,449.00",2,365,True
989625240030054337,11,4.82,4.91,4.73,5.0,5.0,5.0,5.0,Shinjuku Ku,9.896252400300544e+17,0.8723857142857143,"49,474.00",1,365,True
987264756367874336,8,4.89,4.89,4.89,5.0,5.0,5.0,4.89,Toshima Ku,9.872647563678743e+17,0.8331,"8,120.00",2,365,False
987362062704628973,6,5.0,5.0,5.0,5.0,5.0,4.83,5.0,Toshima Ku,9.87362062704629e+17,0.977025,"42,429.00",3,180,False
989758947740375164,13,4.54,4.38,4.46,4.69,4.77,4.62,4.62,Toshima Ku,9.897589477403752e+17,0.6529727272727273,"21,143.00",4,365,True
989768854417585061,4,5.0,5.0,5.0,5.0,5.0,4.75,5.0,Shinjuku Ku,9.89768854417585e+17,0.5296666666666666,"24,000.00",1,365,False
989769861217907574,5,5.0,5.0,4.8,5.0,4.8,5.0,4.6,Nakano Ku,9.897698612179076e+17,0.862125,"25,071.00",2,365,False
989800406210073373,3,4.0,4.0,4.0,4.67,4.67,4.33,4.0,Suginami Ku,9.898004062100733e+17,0.9176500000000001,"28,000.00",2,365,False
987371971681425416,5,4.83,5.0,4.67,4.83,5.0,4.67,5.0,Kita Ku,9.873719716814254e+17,0.9684,"26,000.00",1,365,False
987394237302854827,9,4.67,4.67,5.0,4.89,4.89,4.78,4.67,Shinjuku Ku,9.873942373028548e+17,0.8462,"12,200.00",1,29,False
990010091431730876,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,Katsushika Ku,9.900100914317308e+17,0.92445,"33,143.00",2,90,False
990072738647488720,6,5.0,5.0,4.83,4.83,5.0,4.83,4.83,Minato Ku,9.900727386474888e+17,0.8623166666666666,"21,135.00",1,90,True
987463399596093349,2,4.5,4.5,4.5,4.0,4.5,4.5,4.5,Koto Ku,9.874633995960933e+17,0.9347,"12,813.00",2,29,False
987489511166577961,4,5.0,5.0,4.75,5.0,5.0,4.75,5.0,Kita Ku,9.874895111665779e+17,0.9515,"24,800.00",1,365,False
987541482960514042,10,4.5,4.6,4.7,4.8,4.7,4.7,4.5,Toshima Ku,9.87541482960514e+17,0.5100750000000001,"16,000.00",1,365,False
987647863856228374,1,5.0,4.0,5.0,5.0,5.0,4.0,5.0,Taito Ku,9.876478638562284e+17,0.9558,"55,000.00",3,365,False
987954209171242217,6,4.5,4.83,4.67,4.83,4.83,4.33,4.67,Shinjuku Ku,9.879542091712422e+17,0.6376200000000001,"28,714.00",1,180,True
987972352756447725,9,5.0,5.0,5.0,5.0,5.0,5.0,4.78,Taito Ku,9.879723527564477e+17,0.6690666666666667,"17,643.00",2,365,False
987998185920478077,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Komae Shi,9.879981859204781e+17,0.9843,"30,000.00",14,180,False
988047973077411941,10,5.0,5.0,4.9,5.0,5.0,5.0,5.0,Toshima Ku,9.88047973077412e+17,0.84285,"9,459.00",1,365,False
988061342583545659,3,5.0,5.0,4.67,5.0,5.0,4.67,4.67,Ota Ku,9.880613425835456e+17,0.7469,"300,000.00",180,365,False
988069309184101584,4,4.75,4.75,4.5,4.75,5.0,5.0,4.75,Ota Ku,9.880693091841016e+17,0.8852,"200,000.00",180,365,False
988074579339198710,3,5.0,5.0,5.0,5.0,5.0,4.33,4.67,Shinjuku Ku,9.880745793391987e+17,0.96135,"15,414.00",1,180,True
988081734785294148,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Komae Shi,9.880817347852942e+17,0.8976,"38,000.00",7,180,False
988088470145204618,3,5.0,5.0,5.0,5.0,5.0,4.67,4.67,Sumida Ku,9.880884701452046e+17,0.7845,"34,543.00",1,365,False
990113430102047116,8,4.88,5.0,5.0,5.0,5.0,4.86,4.86,Toshima Ku,9.901134301020471e+17,0.9393333333333334,"16,000.00",2,180,False
990188068855578975,6,4.83,4.67,4.67,4.33,4.67,4.83,4.5,Taito Ku,9.90188068855579e+17,0.7757333333333333,"9,704.00",1,90,False
990261155097060279,8,4.75,4.88,4.88,4.88,4.88,4.88,4.88,Nakano Ku,9.902611550970602e+17,0.9199,"91,143.00",1,365,True
990272607446115113,11,4.82,4.82,5.0,5.0,5.0,4.82,4.82,Nakano Ku,9.902726074461151e+17,0.5858000000000001,"24,143.00",2,30,True
993943394690642521,13,4.54,4.62,4.69,4.69,4.54,4.77,4.62,Shinjuku Ku,9.939433946906426e+17,0.6599888888888888,"14,786.00",1,365,False
990381585264565800,6,5.0,4.67,5.0,5.0,5.0,4.83,5.0,Taito Ku,9.903815852645658e+17,0.9246,"10,971.00",1,365,False
990399582388404535,13,4.54,4.5,4.92,4.5,4.83,4.33,4.75,Taito Ku,9.903995823884045e+17,0.8611,"10,541.00",1,365,False
990423725503776324,4,5.0,5.0,5.0,5.0,5.0,5.0,4.75,Taito Ku,9.904237255037764e+17,0.8951,"40,300.00",1,365,False
990780929380029325,4,4.75,5.0,5.0,5.0,5.0,5.0,4.5,Shibuya Ku,9.907809293800293e+17,0.96585,"28,429.00",3,365,True
990798364955992889,7,4.88,4.75,4.75,5.0,4.88,4.75,4.88,Ota Ku,9.907983649559928e+17,0.73905,"9,787.00",1,365,True
990802546813232436,24,4.75,4.74,4.91,4.74,4.78,4.35,4.52,Ota Ku,9.908025468132324e+17,0.6470466666666667,"9,955.00",1,365,True
990803178571072727,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Minato Ku,9.908031785710728e+17,0.859175,"35,000.00",5,365,True
990804460627034561,5,4.8,5.0,4.8,4.8,5.0,5.0,4.6,Minato Ku,9.908044606270346e+17,0.80678,"22,000.00",7,365,True
990817049906394590,3,4.0,4.33,4.67,5.0,4.67,5.0,4.67,Ota Ku,9.908170499063946e+17,0.7843,"27,543.00",2,90,False
990849033187364236,6,5.0,5.0,4.67,5.0,5.0,5.0,5.0,Minato Ku,9.908490331873642e+17,0.5187,"25,274.00",3,365,False
990853991595862624,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Kita Ku,9.908539915958627e+17,0.97235,"23,271.00",4,365,False
990885561181546583,9,4.89,5.0,5.0,4.89,4.89,4.78,4.78,Sumida Ku,9.908855611815466e+17,0.7307666666666667,"38,271.00",1,365,False
990967664773170473,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Shinjuku Ku,9.909676647731704e+17,0.8118,"21,300.00",2,365,True
993968357496288304,9,4.9,4.9,4.8,4.9,4.8,4.9,4.7,Shinjuku Ku,9.939683574962883e+17,0.80985,"13,214.00",1,365,False
994027085195734992,5,4.6,4.8,4.8,4.2,4.6,4.8,4.5,Shibuya Ku,9.94027085195735e+17,0.8039,"69,429.00",1,30,False
994056870969622147,1,4.0,4.0,3.0,5.0,5.0,5.0,4.0,Shinjuku Ku,9.940568709696221e+17,0.9132,"10,857.00",1,365,False
994088508480751286,4,4.25,4.5,4.5,4.75,4.25,4.75,4.5,Shinjuku Ku,9.940885084807512e+17,0.7211333333333334,"8,286.00",2,365,False
994091805742716499,5,4.6,4.4,4.25,4.4,4.8,4.8,4.4,Shinjuku Ku,9.940918057427165e+17,0.79985,"10,571.00",2,365,False
991000932136195017,3,4.67,4.67,5.0,5.0,5.0,5.0,5.0,Ota Ku,9.910009321361951e+17,0.9041,"24,069.00",1,365,False
